SDSID,SDSFEATURENAME,SDSFEATUREDESCRIPTION,SDSMETADATAID,DISTANCEMARKCATEGORY,DISTANCEMARKERIDPK,CATDIS,WTWDIS,UNLOCD,HUNITS,SORDAT,DIS_REF,WATERWAY,RULEID,Pool,PoolElev,VertDatum
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4578_rm,1,457.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,16,545.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4575_rm,1,457.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,16,545.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4548_rm,1,454.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4422_rm,1,442.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4406_rm,1,440.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4513_rm,1,451.299987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4496_rm,1,449.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4489_rm,1,448.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4486_rm,1,448.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,17,536.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4096_rm,1,409.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4094_rm,1,409.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4169_rm,1,416.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4148_rm,1,414.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4115_rm,1,411.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4071_rm,1,407.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4065_rm,1,406.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4062_rm,1,406.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4059_rm,1,405.899993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4046_rm,1,404.600006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4044_rm,1,404.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4042_rm,1,404.200012210000011,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4034_rm,1,403.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4025_rm,1,402.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4018_rm,1,401.799987789999989,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,19,518.200000000000045,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4201_rm,1,420.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4195_rm,1,419.500000000000000,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4194_rm,1,419.399993900000027,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
,,Mississippi River - The river miles were originally digitized from the war department quads of the 1930's.  River mile positions are not from the authorized project design and have been cartographically modified to match the sailing line.,,markNotPhysicallyInstalled,mvrum_4191_rm,1,419.100006099999973,,5,20130522,Confluence with the Ohio River,UPPER MISSISSIPPI,1,18,528.000000000000000,MSL1912
